Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1995","1995","gigagrammes","229104.771","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1996","1996","gigagrammes","233715.1887","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1997","1997","gigagrammes","235647.6172","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1998","1998","gigagrammes","237472.551","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","1999","1999","gigagrammes","244666.2178","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2000","2000","gigagrammes","253239.9239","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2001","2001","gigagrammes","253030.11","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2002","2002","gigagrammes","267873.4249","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2003","2003","gigagrammes","285166.5035","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2004","2004","gigagrammes","289992.8286","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2005","2005","gigagrammes","311844.2838","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2006","2006","gigagrammes","324679.1164","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2007","2007","gigagrammes","326785.7387","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2008","2008","gigagrammes","332538.2117","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2009","2009","gigagrammes","329014.6862","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6814","Énergie (industries énergétiques, manufacturières, construction et émissions fugitives)","2010","2010","gigagrammes","338798.6776","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1990","1990","gigagrammes","41691.1427","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1991","1991","gigagrammes","42461.0476","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1992","1992","gigagrammes","43397.5009","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1993","1993","gigagrammes","45339.3925","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1994","1994","gigagrammes","48483.8499","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1995","1995","gigagrammes","49962.9178","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1996","1996","gigagrammes","51415.4087","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1997","1997","gigagrammes","53975.4681","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1998","1998","gigagrammes","56732.5959","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","1999","1999","gigagrammes","58923.3511","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2000","2000","gigagrammes","61562.493","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2001","2001","gigagrammes","61480.0051","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2002","2002","gigagrammes","62542.9235","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2003","2003","gigagrammes","65625.4676","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2004","2004","gigagrammes","74385.8902","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2005","2005","gigagrammes","75249.2463","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2006","2006","gigagrammes","79410.2057","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2007","2007","gigagrammes","86335.2545","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2008","2008","gigagrammes","88146.1325","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2009","2009","gigagrammes","107822.9086","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6815","Transport","2010","2010","gigagrammes","105713.5546","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1990","1990","gigagrammes","35211.2678","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1991","1991","gigagrammes","37188.2891","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1992","1992","gigagrammes","38430.5473","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1993","1993","gigagrammes","38744.4862","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1994","1994","gigagrammes","40376.6484","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1995","1995","gigagrammes","41367.2653","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1996","1996","gigagrammes","42038.1103","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EM","Emissions par secteur","5103","Afrique du Nord","7231","Émissions (CO2eq)","6816","Secteur résidentiel, commercial, institutionnel et AFP","1997","1997","gigagrammes","42571.4834","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
